,sent,quote_tag,text_id,sent_id
5967,"Vai ser a 28 de Janeiro , se os deuses em_ os deram vida e saúde e incluirá passagens de modelos -- roupas de Manuel Alves e José manuel Gonçalves e chapéus de Ana Direito .",0,189,11
5968,"Mas já amanhã e em_ a quarta-feira , há novas edições de ' Hei_ de Voltar a_ o Assunto ' , a_ a mesma hora e em_ o mesmo Bar Tertúlia , que fica em_ a Rua Diário de_ o Notícias , nº 60 .",1,189,12
5969,"Em Lisboa , claro",0,189,13
5970,Volte-face autárquico em Vagos gera ' espectáculo de canibalismo político ' Plano e Orçamento chumbados por_ a Assembleia,1,190,1
5971,"Os membros de_ a Assembleia Municipal de Vagos terminaram o seu mandato ' em beleza ' , chumbando por larga maioria o Plano de Actividades e Orçamento para 1994 , que tinha sido anteriormente aprovado por unanimidade por_ o executivo municipal liderado por_ o social-democrata João Rocha , que não conseguiu ser reeleito para um terceiro mandato em_ as recentes autárquicas .",0,190,2
5972,"Com o argumento que caberá a_ a nova Câmara , de maioria centrista , traçar as linhas de desenvolvimento de_ o concelho , o Grupo Parlamentar de_ o PSD surpreendeu a sala apinhada de público a_ o votar contra todos os documentos apresentados por_ o executivo .",0,190,3
5973,"' Estamos perante um espectáculo de canibalismo político ' , resumiu Mário Tarenta , o centrista que concorreu a_ a presidência de_ a Câmara em_",1,190,4
5974,"as listas de_ o PS , mas que não conseguiu ser eleito .",0,190,5
5975,"O presidente cessante -- que perdeu as eleições de_ o passado dia 12 por 28 votos -- teve um papel preponderante em_ o desfecho de_ a Assembleia realizada em_ a noite de anteontem , a_ o escusar -se a defender as propostas elaboradas por_ o seu executivo .",0,190,6
5976,' Não vale a pena estar a dar explicações .,1,190,7
5977,"Ganharam as eleições , agora governem ' , justificou João Rocha .",1,190,8
5978,"Perante esta posição , a Assembleia chumbou em bloco não só o Plano e Orçamento , mas também duas propostas que tinham por fim autorizar o executivo a contrair três empréstimos bancários em_ o valor global de 450 mil contos , destinados a despesas correntes e habitação social .",0,190,9
5979,"Apesar de tudo , a bancada de_ o CDS / PP não perdeu a oportunidade para criticar duramente o executivo cessante e para pôr em evidência algumas inconsistências surpreendentes de_ o Plano de Actividades .",0,190,10
5980,' Estão inscritas em_ este documento obras que já foram realizadas e inauguradas este ano .,1,190,11
5981,"Foram feitas , mas estão por pagar .",1,190,12
5982,"E até há empreendimentos previstos que começam em 1994 e terminam em 1993 , talvez para escapar a_ o controlo de_ o Tribunal de Contas ' , denunciou António Nunes .",1,190,13
5983,"João Rocha preferiu não responder a_ as críticas , recomendando humildade política a_ as pessoas que o derrotaram em_ as urnas .",0,190,14
5984,Revanchismo político ',0,190,15
5985,O período pós-eleitoral em Vagos tem sido fértil em surpresas .,0,190,16
5986,"Primeiro , o PS tentou impugnar as eleições em_ a freguesia de Ouca , recorrendo para o Tribunal Constitucional , pondo em risco a vitória em_ o concelho de_ a lista centrista encabeçada por_ o médico Carlos Bento .",0,190,17
5987,"Seguiram -se duas decisões controversas tomadas por_ o executivo cessante , que afectaram directamente membros de_ a futura Câmara .",0,190,18
5988,"Em_ uma reunião extraordinária , a edilidade liderada por João Rocha decidiu mandar derrubar os ' bungalows ' de_ o complexo turístico Costasitur , em_ a praia de_ a Vagueira , cujo sócio maioritário é Santos Costa , principal estratego de_ a vitória centrista e futuro vereador de_ o CDS / PP .",0,190,19
5989,"A edilidade dispunha há largos meses de um parecer em_ esse sentido elaborado por_ a Comissão de Coordenação de_ a Região Centro , mas esperou até depois de_ as eleições para ordenar a demolição de_ o empreendimento .",0,190,20
5990,"Para o CDS / PP , tratou -se de uma atitude de ' puro revanchismo político ' .",0,190,21
5991,"Alguns dias mais tarde , João Rocha surpreendeu de novo toda a gente , a_ o mostrar -se favorável a_ a apresentação de uma queixa em_ o Ministério Público contra a directora de_ a Escola Profissional de Agricultura de Vagos ' EPAV ' , Dina Oliveira -- que integrou a lista de_ o CDS / PP a_ a Assembleia Municipal -- , por alegada utilização de fundos comunitários .",0,190,22
5992,"Alegadamente , Dina Oliveira levantou 2500 contos de_ a conta de_ a EPAV , com conhecimento de um colega de direcção , e devolveu o dinheiro dias mais tarde , acrescido de_ os juros correspondentes .",0,190,23
5993,"Dina Oliveira já passou a_ o contra-ataque , acusando João Rocha de a estar a perseguir por razões políticas .",0,190,24
5994,Rui Baptista,0,190,25
5995,Que 1994 seja melhor para todas as crianças,0,191,1
5996,"Resolvi escrever esta carta pois li em_ o PÚBLICO que nove crianças inglesas tinham sido abandonadas por_ as famílias , facto esse também já noticiado por_ a televisão .",1,191,2
5997,"É evidente que tal facto me tocou profundamente , porque sou mãe de um menina de 18 meses e para mim tudo o que importa é o bem-estar de_ a minha filha .",0,191,3
5998,"Apesar também de ser mãe solteira e de a ajuda estatal de_ este País não existir e de viver com imensas dificuldades , nunca nunca lhe faltou o mais importante :",0,191,4
5999,o meu amor por ela .,0,191,5
6000,' ...,0,191,6
6001,"' Não foi só este o assunto que me levou a escrever , mas também o facto de nove crianças inglesas serem noticiadas ' infelizmente ' e em_ o entanto nós , portugueses , deparamos com dezenas de casos de_ estes a_ o virar de_ a esquina .",0,191,7
6002,E as nossas crianças ?,0,191,8
6003,O que fazem por elas ?,0,191,9
6004,"Oferecem -lhes , por exemplo , o Centro Cultural de Belém ' para pedirem a_ a porta , claro ! ...",0,191,10
6005,"' O que me alegrou um pouco foi saber que as crianças ' inglesas ' tiveram com certeza um melhor Natal , pois foram imediatamente retiradas a_ os pais e entregues a_ a Segurança Social .",0,191,11
6006,"Se fosse cá , de_ a maneira que isto anda , ia -se lá perturbar a época natalícia de_ as ditas assistentes sociais de_ a ' In ' segurança Social .",0,191,12
6007,Davam -lhes um Bolo Rei e umas roupitas vindas de_ a Luta contra a Pobreza e estava tudo resolvido .,0,191,13
6008,' ... ',0,191,14
6009,"Para todas as Crianças de_ o mundo , e especialmente a_ as que sofrem , desejo um melhor ano .",0,191,15
6010,Uma leitora devidamente identificada,0,191,16
6011,Ano novo de_ os portugueses em_ a Bósnia ',0,192,1
6012,"Uma pessoa está alegre por fora , mas dói muito por dentro ' , diz António Macedo , em_ o seu posto de polícia civil em_ o aeroporto de Sarajevo .",0,192,2
6013,"Com o colega David Fernandes , o subchefe Macedo passou o Natal em_ a cidade a sofrer alguns de_ os maiores bombardeamentos de_ os últimos meses .",0,192,3
6014,"Decidiram ambos , por isso , e porque o contrato lhes permite -- 15 dias de trabalho seguido , em_ um de_ os locais mais fustigados de_ o país , e quinze dias de descanso -- voar até a_ a cidade costeira de Split , e depois até a_ a capital de_ a Croácia , Zagreb .",0,192,4
6015,"Para compensarem a folga prolongada de_ o Natal , uma dezenas de polícias portugueses passaram a noite de_ o ano novo em serviço em_ as respectivas esquadras , espalhadas por_ os pontos mais quentes de_ a guerra .",0,192,5
6016,"A um de_ eles , o subchefe , João Figueiredo , encontrou o PÚBLICO em Zagreb , dois dias depois de_ o Natal , a comprar chocolates , balões , comida para uma festa que pretendia oferecer a_ as crianças de Vojnic , em_ o sector norte , dominado por_ a Sérvia .",0,192,6
6017,"João Figueiredo , 35 anos , casado , um filho , natural de Tondela , prepara -se para receber um louvor de_ o comando de_ a polícia civil de_ as Nações Unidas ' Uncivpol ' por_ o feito que protagonizou em 11 de Setembro com algumas de_ aquelas mesmas crianças , a quem foi salvar , debaixo de fogo croata .",0,192,7
6018,"Longe de_ as famílias , de_ a terra , de_ o bacalhau , de_ as rabanadas , Figueiredo , como os seus outros trinta e quatro colegas , passa os tempos livres a estudar inglês , a ver televisão ' quando a electricidade volta ' ou a cortar lenha para a senhora em casa de quem se hospeda .",0,192,8
6019,"Não querem dizer , os polícias portugueses , quanto ganham em_ a Bósnia .",0,192,9
6020,"Se calhar , tanto quanto o Presidente de_ a República .",0,192,10
6021,"Nada paga , porém , aquele arrepio que os subchefes Macedo e Fernandes sentem todas as manhãs a_ a hora de_ o banho , que só pode ser tomado com uma corrida de quase 50 metros a céu aberto , em_ o enfiamento de_ a trajectória preferida de_ os atiradores especiais sérvios , em Sarajevo",0,192,11
6022,Poesia,0,193,1
6023,"Os companheiros de Ganimedes Há em José António Almeida o ensaiar de um caminho que em_ a busca de_ as fontes clássicas não é um regresso a_ o passado mas a procura de_ a permanência de_ os valores de uma cultura que com os poetas se renova , lembrando -nos que ' deve haver em_ o mais pequeno poema de um poeta qualquer coisa por onde se note que existiu Homero ' ' Fernando Pessoa ' .",1,193,2
6024,"Daí o diálogo estabelecido com o célebre passo de_ a Odisseia ' Canto XVII ' em_ o qual se conta que aquando de_ o regresso de Ulisses a_ o seu palácio sob o aspecto de um mendigo , Argos , seu cão , enfermo e abandonado , reconhece o amo , move a cauda , procura em vão erguer -se e , perante a impressão que lhe produz a alegria , morre .",0,193,3
6025,"' O animal reconhecera o cheiro de_ os membros/ despidos com que brincara muitas vezes/ em_ uma casa em que o dono e aquele corpo/ partilharam quatro paredes , há muito tempo./ E o homem , fugindo , enxugou uma lágrima ' ' p.19 ' .",1,193,4
6026,"A primeira referência a Ganimedes ocorre em_ o Canto XX de_ a Ilíada , onde Homero o descreve como ' o mais sedutor nascido de_ a raça de_ os mortais ' .",1,193,5
6027,Mas só em_ o hino homérico a Afrodite se fala em_ a intervenção de Zeus em_ o rapto .,0,193,6
6028,"A_ o redor de 476 , em_ a primeira e décima de_ as Odes Olímpicas de Píndaro , Ganimedes surge ligado a_ os desejos de Zeus .",0,193,7
6029,"Como em_ os diz Platão , esta fábula foi moldada para legitimar o ' ethos ' homossexual presente em_ a cultura , dando legitimação religiosa a_ o amor entre um adulto e um adolescente .",0,193,8
6030,"A relação entre erastas e erómenos , entre amante e amado , obedecia a_ as normas de um ritual , encontrando -se sujeita a limitações como esta :",0,193,9
6031,"enquanto o amante experimentava um prazer rápido e fugaz , o prazer sexual era vedado a_ o amado .",0,193,10
6032,"Em Atenas o amante dirigia -se a_ o ginásio , com ar falsamente distraído , e o seu olhar detinha -se sobre os jovens .",0,193,11
6033,"' Em_ o vestiário de_ o ginásio , após o banho ' ' pg.26 ' .",1,193,12
6034,"Estados mais belicosos que o ateniense , como Esparta e Tebas , serviram -se de_ esse tipo de relações para fortalecer a sua potência militar .",0,193,13
6035,"Parelhas de jovens com um de_ os membros de maior idade de_ o que o outro , entravam juntos em combate , incitando -se mutuamente .",0,193,14
6036,"Plutarco fala -nos em_ o ' batalhão sagrado de Tebas , indissolúvel e que era impossível de desfazer ' , que recebeu a morte em 338 a.C. , de_ as mãos de Filipe II de_ a Macedónia .",1,193,15
6037,Conta -se que a firmeza de_ os amantes perante a sua destruição provocou as lágrimas de_ o conquistador .,0,193,16
6038,A aparição de Alcibíades em_ o final de_ o Banquete faz pensar que era possível intercambiar os papéis de erastes e erómanos .,0,193,17
6039,José António Almeida decanta igualmente em_ os seus versos ' duas cidades/ tão bíblicas como Jerusalém ' ' pg.33 ' -- Sodoma e Gomorra .,1,193,18
6040,Qual a razão de_ a existência simbólica sobre Sodoma ?,0,193,19
6041,"A_ a semelhança de Marcel Proust , em_ a leitura de J .",0,193,20
6042,"E. Reevers e Robert Alter , José António Almeida imagina essa cidade como uma espécie de utopia longínqua , combinando o mito de Sodoma com os de_ o Éden e de Sião , levando a efeito uma transvaloração de uma de_ as fontes básicas de_ os preconceitos ocidentais sobre a homossexualidade .",0,193,21
6043,"Pois assim , ainda que os habitantes de Sodoma se encontrem ansiosos por violar os varões estrangeiros que chegam a_ a casa de Lot ' Génesis , 19 ' , a narração não se situa claramente em_ a homossexualidade , mas em_ a violação absoluta de_ o dever de hospitalidade , sagrado em todo o antigo Oriente .",0,193,22
6044,"Naturalmente , de_ o ponto de vista bíblico a homossexualidade é abominável , mas há coisas ainda mais abomináveis .",0,193,23
6045,Não há salvação para eles em_ a Bíblia ' / gritam a esse que leu e perguntou :,0,193,24
6046,"/ o Deus de Abraão , de Isaac e de Jacob / não é o Deus de Jónatas e David ?",1,193,25
6047,Jónatas é um de_ os filhos de Saul e de Aquinoan .,0,193,26
6048,Em_ a sua história a nota mais saliente é a íntima e cordial amizade que sente por David .,0,193,27
